test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,no-llm,only_structure,1,1,1,1,1,0,0,0,0,1.795055703e-15,2.10249005689e-15,4.03273055404e-14,8.88442239836e-08,1.04496834271e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.10100812884134118,0.10100810038976468,-7.257483372342318e-08,0.03391826224732712,4.740515279033177,-1.1326969396904155e-07]",P**(1/3)*c0 + P*c1 + c2*sin(P*c3 + c4) + c5,1,1,1,1,1,1,1,1,1
BPG11,no-llm,only_structure,0,0,0,0,0,0,0,0,0,2.6453399222e-07,2.5379894738e-07,0.0708351695734,2.82409154185,0.0305295046138,0,0,0,0,0,1,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[36.21751216011944,0.2561194706889063,18.294710031890226,-0.0006431469905978264,0.38127265428378515,12719.002245235193,0.001279886895987741,1.6031480066385841,-130.86988312716431,-12704.989236321022]",P*c0/(c1*t + c2) + c3*t**2 + c4*t + c5*sin(P*c6 + c7) + c8/(c1*t + c2) + c9,0,0,1,0,0,1,0,0,1
BPG12,no-llm,only_structure,1,1,1,1,1,0,0,0,0,6.88262030741e-13,6.76684700202e-13,1.50741060415e-12,0.000166477951672,0.000546500250819,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.0106668814845581,0.701391518128769,-0.8770002971474036,0.5671736061799768,3.141592660227597]",P**2*c0 + P*c1 + P*c2*sin(c3*t + c4),1,1,1,1,1,1,1,1,1
BPG13,no-llm,only_structure,0,0,0,0,0,0,0,0,0,1.77444729742e-09,1.55157296813e-09,4.93107983171e-07,0.0490409081525,0.232745967151,0,0,1,0,0,0,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0034898847788222263,0.055520092165158484,0.19697084829879807,0.03018747757129636,0.7972734072813259,0.32679061557547806,0.0004180773878245384,-0.07813115129763211,-0.09680872336254003,0.10914308645683848]",P**3*c0 + P**2*c1 + P*c2 + P*c3/(P*c4 + c5) + P*c6*t/(P*c4 + c5) + c7/(P*c4 + c5) + c8*t/(P*c4 + c5) + c9*t/P,0,1,1,0,1,1,0,1,1
BPG14,no-llm,only_structure,0,0,0,0,0,0,0,0,0,5.88024344247e-07,5.30241482477e-07,17.174822619,2.1153442763,0.90865372032,0,0,0,0,0,0,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.012524228591907494,1.2460803915839693,0.039409653536645155,0.05478062669547965,-0.0704022350433905,0.2665580626037679,0.08767869911197144,0.4854955116180533,0.006096451115357114,0.1819939968856945]",P*c0 + c1*sin(P*c2 + c3) + c4 + c5*sin(P*c6 + c7) + c8*t + c9*t*sin(P*c2 + c3),0,0,1,0,0,0,0,0,0
BPG15,no-llm,only_structure,1,1,1,1,1,0,0,0,0,2.14009150421e-14,2.08162431547e-14,1.26795124153e-12,2.26289499435e-07,1.42216061286e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.5992432512936434e-05,1.0000085206964457e-06,1002.5350627556363,487.9248501780818,-0.08577399367718982,0.33333360741823,0.48668598997120194,-0.9028617747051946,-0.07229112228890265,-0.02166525011105889]",P*c0/(P*c1 + c2) + P*c3*exp(c4*t)/(P*c1 + c2) + P**c5*c6 + c7/(P*c1 + c2) + c8/(P*c1 + c2) + c9*exp(c4*t)/(P*c1 + c2) + 1/(P*c1 + c2),1,1,1,1,1,1,1,1,1
BPG16,no-llm,only_structure,0,0,0,0,0,0,0,0,0,6.60514254247e-10,9.76342246681e-10,1.48871267251e-06,0.173073743311,0.0550312523668,0,0,0,0,0,1,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG16.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[20093.08168969964,-0.02463038195761926,1.5111021295825595,1.9992333844832344,-17.746852621082265,11269998.131066479,-0.0017828593982640354,-11269997.676724657,-0.9999997456838576,2.022994811465131]",P*c0 + P*c1*t/(c2 + t) + P**c3*c4 + c5*exp(P*c6) + c7 + c8*t + c9*t/(c2 + t) + t**2/(c2 + t),0,1,1,0,1,1,0,1,1
BPG17,no-llm,only_structure,0,0,0,1,1,0,0,0,0,5.83251179387e-14,5.87765992302e-14,8.99508196355e-07,0.000838168152099,0.000369915279131,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3535991566033083,2.595133582103964,-2.0249412493837986,0.30598586925260146,1.3173431340639432,1.6648099849720247e-10,4.6210713187295065,1.5837810610523864,-0.7060478877360101,0.030538374788269616]",P*c0 + c1 + c2*sin(P*c3 + c4) + c5*t/(P*c6 + c7) + c8/(P*c6 + c7) + c9/P**(1/3),1,1,1,1,1,1,1,1,1
BPG18,no-llm,only_structure,0,0,0,0,0,0,0,0,0,0.0299978692213,0.0287179181175,0.0413533119952,106.315508053,103.34925594,0,0,0,0,0,0,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG18.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[22159.316112148226,2.082773681800625,24.455333850967882,-32.48353003226257,0.7753731051629107,4.2911168450368615,0.08316911944930966,-4690.904029239122,1.353489390927683,37.843341690223944]",P*c0/(c1 + t)**5 + c2 + c3*sin(c4*t + c5) + c6*t + c7/(P*c8 + c9),0,0,0,0,0,0,0,0,0
BPG19,no-llm,only_structure,1,1,1,1,1,0,0,0,0,8.94455555265e-14,9.62252095866e-14,1.15813086778e-08,0.00346331089727,0.0353548938324,0,1,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.42056564123157264,-1.3083510724742836e-06,-2.594536999590496,1.0840909345986323,-4.3208566442644106e-08,0.7440010271707476,3.1838334999475952,22.091690109611825,-0.004982234341224674,66.58898501625391]",P*c0*(c1 + t)**c2 + P*c3 + c4*sin(c5*t + c6) + c7 + c8*(P + c9)**2,1,1,1,0,1,1,0,1,1
BPG20,no-llm,only_structure,0,0,0,0,0,0,0,0,0,1.42296141663e-10,1.46837243995e-10,4.01398727407e-07,0.209023418141,0.603020159701,0,0,0,0,0,0,0,0,0,logs/llm-srbench/only_structure/no-llm/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[50341.53397410008,3.192317033411457e-06,59216973.56400928,-378380353.1435603,9.546688703475768e-05,-0.000252970579030215,-59216973.56144982,0.00024011022256055042,-0.007554618333619621]",P*c0 + P*c1*t + c2 + c3*log(P*c4 + 1) + c5*t + c6*exp(P*c7) + c8/t,0,1,1,0,1,1,0,1,1
BPG21,no-llm,only_structure,0,0,0,0,0,0,0,0,0,2.64997456319e-15,2.68675719672e-15,6.19115488936e-14,1.50335183838e-06,1.40357252612e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/BPG21.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-21.316505061076032,0.03530572492636853,2.2043966533593573,0.14042153142401273,-4.532123734554847,371.8700034627296,0.025626092318420366,-1.3728546333707036e-06]",P*c0/(P*c1 + c2) + P*c3*t**c4 + c5*log(P*c6 + 1) + c7*t**c4,1,1,1,1,1,1,1,1,1
BPG22,no-llm,only_structure,0,0,0,0,0,0,0,0,0,4.81932974311e-11,4.70257471589e-11,1.39410426611e-06,0.0016430285005,0.000486556659298,0,1,1,1,1,1,0,1,1,logs/llm-srbench/only_structure/no-llm/BPG22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.12563251403445408,0.6781408895472698,0.15613995331784078,252740.91247287553,-0.027153028170912925,-252740.8414190174,-0.027152568758404307,-0.07810622878052689,-0.03944146283963338,0.0676159421296109]",P*c0 + P**c1*c2 + c3*exp(P*c4) + c5*exp(P*c6) + c7 + c8*exp(c9*t),1,1,1,1,1,1,1,1,1
BPG23,no-llm,only_structure,1,1,1,1,1,0,0,0,0,4.14533490772e-13,6.5500453027e-13,1.13427334315e-08,0.0729178869959,0.038171609965,0,0,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.01815582309350907,0.5980420631346195,0.5980420631351528,-0.5980420040532656,-0.07682780123210863,2.9997676151426944,-4.846246748452135e-11,5.7953922193176894e-08]",P**2*c0 + P*c1 + P*c2 + P*c3*exp(P*c4) + P**c5*c6 + c7,1,1,1,0,1,1,0,1,1
BPG_all,no-llm,only_structure,8/24,10/24,11/24,12/24,12/24,0/24,0/24,0/24,0/24,7.41233496906e-13,6.65844615236e-13,1.14620210547e-08,0.0166238558983,0.0152187791124,6/24,10/24,16/24,7/24,11/24,19/24,6/24,8/24,15/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,15/24,20/24,22/24,14/24,19/24,21/24,13/24,19/24,21/24
CRK0,no-llm,only_structure,0,0,0,0,0,0,0,0,0,2.78269256831e-12,1.99007993725e-12,1.02599174483e-08,0.022723081361,0.000297806159968,0,0,1,1,1,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.6268598011767774,4.990138841900823,0.00044617266842706684,1.2158736172509113,1.2158497197182379,-2.5706748461076683,1.6732273189311153,-1.0457275863728939,0.5018178883125651]",A**11*c0/(A**4*c1 + A**3*c2) + A**10*c3/(A**4*c1 + A**3*c2) + A**10*c4/(A**4*c1 + A**3*c2) + A**9*c5/(A**4*c1 + A**3*c2) + A**4*c6/(A**4*c1 + A**3*c2) + A*c7/(A**4*c1 + A**3*c2) + c8/(A**4*c1 + A**3*c2),1,1,1,1,1,1,1,1,1
CRK1,no-llm,only_structure,0,0,0,0,0,0,0,0,0,4.91224214588e-11,3.46561486192e-11,2.44230634458e-08,0.0603998504509,0.0119745886851,0,0,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK1.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-3.9140310033141006,0.36008177508514594,2.359411460340762,-2.8713572158943914,7.686141112445834,0.5866206120689288,4.980933328519132,9.174618555716433]",A**2*c0/(A*c1 + c2) + A*c3/(A*c1 + c2) + c4*sin(A*c5 + c6)/(A*c1 + c2) + c7/(A*c1 + c2),0,1,1,1,1,1,0,1,1
CRK2,no-llm,only_structure,0,0,0,0,0,0,0,0,0,1.47131544253e-06,1.41446436732e-06,1.68710210231e-05,0.242809226059,0.015057950714,0,0,0,0,0,1,0,0,0,logs/llm-srbench/only_structure/no-llm/CRK2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-3.3946813128087374,-0.08031710067208633,1.911893063988859,4.99999969483734,-3.470141340687408,0.3214479156420191,4.527400579405914]",c0 + c1*sin(A*c2 + c3) + c4*sin(A*c5 + c6),0,0,1,0,1,1,0,0,1
CRK3,no-llm,only_structure,0,0,0,0,0,0,0,0,0,3.59174470386e-13,3.52063663872e-13,2.39800425351e-09,2.66628390229e-05,3.75729211381e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.504787212206071,-0.4670377664692334,-0.5475237109850069,-0.037079041827029015,0.7003061366331826,0.2258158730416079,2.2512922901187045]",A**2*c0 + A*c1 + A*c2*exp(c3*t) + c4 + c5*log(A*c6 + 1),1,1,1,1,1,1,1,1,1
CRK4,no-llm,only_structure,0,1,1,1,1,0,0,0,0,2.83426693915e-14,2.11038984422e-14,1.92432337489e-10,4.57454533411e-06,1.34235681511e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.11492941755042643,62416.93562141601,3.8921086930272457,1.0904946649872913e-06,0.9999999999908901,-62418.02811883554,2.6088476151036795e-07]",A**2*c0 + A*c1*(c2 + t)**c3 + A + A**c4*c5 + c6,1,1,1,1,1,1,1,1,1
CRK5,no-llm,only_structure,1,1,1,1,1,0,0,0,0,2.26610994613e-14,2.34174875367e-14,3.17185497175e-12,8.49302442382e-08,1.01655352517e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/only_structure/no-llm/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[25.95669830226982,0.5722567349925637,49.63509166343582,0.29926245233605986,-16.152053840125557,-0.186221736572222,2.3520264285738717e-10,1.643048619471064,0.406574797038456,-1.0000051360885882]",A**(1/3)*c0/(c1*t + c2) + A**(1/3)*c3*t/(c1*t + c2) + sqrt(A)*c4/(c1*t + c2) + sqrt(A)*c5*t/(c1*t + c2) + c6*sin(A*c7 + c8) + c9/(c1*t + c2) + 1/(c1*t + c2),1,1,1,1,1,1,1,1,1
CRK6,no-llm,only_structure,0,0,0,0,0,0,0,0,0,4.28029302074e-08,4.341270231e-08,0.0096256931182,0.00132924020889,0.0303569906853,0,1,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-42546.740724737465,38.28206374672835,0.04673219129500721,1.87115259006764,0.8656278972952018,-13.235577931088987,0.018470775468789464,13.461292103405853,-0.00620861326141303]",A*c0/(c1 + t)**3 + c2*t + c3*log(A*c4 + 1) + c5*exp(A*c6) + c7*exp(c8*t),1,1,1,0,0,1,0,0,1
CRK7,no-llm,only_structure,0,0,0,0,0,0,0,0,0,4.82878430117e-08,5.08376433632e-08,1.3153331487e-05,0.00447690483523,0.000753399951653,0,1,1,1,1,1,0,1,1,logs/llm-srbench/only_structure/no-llm/CRK7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.07697544586926716,-0.7281923445510663,-0.08080697088996708,1.128524767866298,-0.3514703678024527,-0.23839040384164756,-1.1668512729050282,-0.002547342316896294,0.000664308572115198]",A*c0 + A*c1*exp(c2*t) + c3*exp(A*c4) + c5*exp(A*c6 + c7*t) + c8*t*exp(c2*t),1,1,1,1,1,1,1,1,1
CRK8,no-llm,only_structure,0,0,0,0,0,0,0,0,0,7.14716996312e-13,5.55546717972e-13,2.08709846193,0.358115221941,0.0839081156931,0,0,0,0,0,1,0,0,0,logs/llm-srbench/only_structure/no-llm/CRK8.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.6868450422574904,-0.3163586089840729,-0.3163586089854842,-0.09216239021580377,-1.2904601590891438,1.0812498320777719e-09,1.4737767858114663,0.6194611146627167,0.00028766794729726886,0.09169798520694149]",A**2*c0 + A*c1 + A*c2 + c3*exp(A*c4) + c5*t/(A*c6 + c7) + c8/(A*c6 + c7) + c9,0,0,0,0,0,1,0,0,0
CRK9,no-llm,only_structure,0,0,0,0,0,0,0,0,0,1.34206942029e-13,1.38178134863e-13,2.77408262696e-08,0.0269141988696,0.0350967717111,0,0,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK9.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.6554210136882372,1.0256558342240352,2.7486986580771737,-49.582844603890024,24.052069613628458,0.037196464040829796,49.59112083314332,-5.796157676751287]",A**(3/2)*c0/(A**(3/2)*c1 + sqrt(A)*c2) + sqrt(A)*c3/(A**(3/2)*c1 + A*c2) + A*c4/(A**(3/2)*c1 + sqrt(A)*c2) + A*c5 + c6/(A**(3/2)*c1 + sqrt(A)*c2) + c7,1,1,1,1,1,1,1,1,1
CRK10,no-llm,only_structure,0,0,0,0,0,0,0,0,0,1.75766840483e-13,2.04899438257e-13,2.18056823644e-08,0.02609227898,0.000408543696578,0,0,1,1,1,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[10.10690473783738,0.5168316426428627,-8.42036661029205,4.047426199035233,0.4416352898371745,3.7167148407830065e-06,0.5966519238155321,0.12603282932296453,0.9275744406247717,0.001200313819750032]",A*c0/(A*c1 + c2) + c3*log(A*c4 + 1) + c5*t/(c6 + c7*exp(c8*t)) + c9,1,1,1,1,1,1,1,1,1
CRK11,no-llm,only_structure,0,0,0,0,0,0,0,0,0,3.32808496163e-13,4.94467598315e-13,4.98832608998e-09,0.0115614016138,0.0130296270732,0,0,1,0,0,1,0,0,1,logs/llm-srbench/only_structure/no-llm/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[42.692082102187264,2.7602966313141404,0.9183876655273189,5.723116909006936,-1.365199820918645,-8.364561960477474,0.29933855353731703,-4.041060690485695,15.846800888300248,-4.041059890595416]",A*c0/(A*c1 + c2) + A*c3*exp(A*c4)/(A*c1 + c2) + c5*exp(A*c6) + c7/(A*c1 + c2) + c8*exp(A*c4)/(A*c1 + c2) + c9/(A*c1 + c2),1,1,1,1,1,1,1,1,1
