test_case,model,task,SA@50,SA@1,SA@5,SA@10,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,ground_truth,gt,1,1,1,1,1,,,,,1.81411676734e-15,2.12256456854e-15,3.99823765816e-14,9.28614293182e-08,1.02991512399e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2,"[0.1010081003320985,0.333333333333333,0.1010081003320985]",c0*P**c1 + c2*P,1,1,1,1,1,1,1,1,1
BPG11,ground_truth,gt,1,1,1,1,1,,,,,7.76879750193e-14,8.34788412184e-14,7.62143051271e-09,0.00072187642258,1.16472670919e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[0.7124493718672418,1.0,68.90600928530216,0.7124493718672418,0.333333333333333,0.7124493718672418,0.03459335742983884]",c0*(c1 - P/c2)*P + c3*P**c4 + c5*P*exp(-c6*t),1,1,1,1,1,1,1,1,1
BPG12,ground_truth,gt,1,1,1,1,1,,,,,6.88524132965e-13,6.72635591766e-13,1.50290690744e-12,0.000170947120852,0.000573114159592,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[0.8770002846146427,0.5671736066225963,0.7013915186995147,1.0,65.7541311408653]",c0*P*sin(c1*t) + c2*(c3 - P/c4)*P,1,1,1,1,1,1,1,1,1
BPG13,ground_truth,gt,1,1,1,1,1,,,,,6.57643721853e-13,6.50676771253e-13,1.59582560317e-08,0.0160587103254,0.0227391316765,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.2010739099700973,1.0,5.636576533003584,1.0,10.23256133604841,0.2010739099700973,0.2010739099700973,1.0,5.636576533003584,0.6341847122108325]",c0*(-c1 + P/c2)*(c3 - P/c4)*P + c5*P + c6*P/(c7 + exp(-c8*(-c9 + P))),1,1,1,1,1,1,1,1,1
BPG14,ground_truth,gt,1,1,1,1,1,,,,,4.07175181722e-14,3.62803434784e-14,1.54301845513e-08,0.000534306380137,2.48118732049e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7,"[0.1142389825890242,1.0,40.69810220267985,0.1142389825890242,1.0,0.08368363514073095,0.1142389825890242,0.08368363514073095]",c0*(c1 - P/c2)*P + c3*(c4 - exp(-c5*P))*P + c6*P*exp(-c7*t),1,1,1,1,1,1,1,1,1
BPG15,ground_truth,gt,1,1,1,1,1,,,,,2.13001098674e-14,2.09504427034e-14,9.13450143878e-13,1.95978665759e-07,1.22660293654e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3,"[0.4866911314650416,0.333333333333333,0.4866911314650416,0.08577402101126279]",c0*P**c1 + c2*P*exp(-c3*t),1,1,1,1,1,1,1,1,1
BPG16,ground_truth,gt,1,1,1,1,1,,,,,1.77323537016e-12,2.84482398947e-12,4.70485737327e-09,0.0393845782303,0.0163443354708,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7,"[0.8677806610632854,1.0,6.057935627201261,1.0,14.18505277960589,0.8677806610632854,0.333333333333333,0.8677806610632854]",c0*(-c1 + P/c2)*(c3 - P/c4)*P + c5*P**c6 + c7*P,1,1,1,1,1,1,1,1,1
BPG17,ground_truth,gt,1,1,1,1,1,,,,,5.86196327226e-14,5.8436738745e-14,8.96446884957e-07,0.00083126919388,0.00036953489373,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[0.768873878858443,1.0,8.670374869520632,1.0,14.33285523805181,0.768873878858443,0.333333333333333]",c0*(-c1 + P/c2)*(c3 - P/c4)*P + c5*P**c6,1,1,1,1,1,1,1,1,1
BPG18,ground_truth,gt,1,1,1,1,1,,,,,1.02099513992e-12,1.14845914644e-12,1.74287746108e-12,0.000291657956128,0.00137632923439,1,1,1,0,1,1,0,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5,"[0.4770530111687279,0.7760602430275763,0.4454549947404816,1.0,51.06128580599878,0.4454549947404816]",c0*P*sin(c1*t) + c2*(c3 - P/c4)*P + c5*P,1,1,1,1,1,1,1,1,1
BPG19,ground_truth,gt,1,1,1,1,1,,,,,8.9588739723e-14,9.64406754923e-14,1.15608662058e-08,0.00367437862522,0.0349967133895,0,1,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[0.4205670824058347,1.0,84.4133476416777,0.4205670824058347,2.59453832744679]",c0*(c1 - P/c2)*P + c3*P/t**c4,1,1,1,0,1,1,0,1,1
BPG20,ground_truth,gt,1,1,1,1,1,,,,,5.73060474995e-13,6.29663532686e-13,3.44179981821e-09,0.0119880756166,0.0322539509664,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11,"[0.1387062566802456,1.0,8.038138014396704,1.0,70.01799944958296,0.1387062566802456,1.0,70.01799944958296,0.1387062566802456,1.0,8.038138014396704,0.5894251550796137]",c0*(-c1 + P/c2)*(c3 - P/c4)*P + c5*(c6 - P/c7)*P + c8*P/(c9 + exp(-c10*(-c11 + P))),1,1,1,1,1,1,1,1,1
BPG21,ground_truth,gt,1,1,1,1,1,,,,,2.66607714476e-15,2.82570369773e-15,2.19685603736e-14,1.66988201237e-06,9.57365208624e-08,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6,"[0.1404201690960543,1.0,4.532123676065321,1.0,78.49071311458529,0.1404201690960543,4.532123676065321]",c0*(-c1 + P/c2)*(c3 - P/c4)*P + c5*P/t**c6,1,1,1,1,1,1,1,1,1
BPG22,ground_truth,gt,1,1,1,1,1,,,,,1.88608532927e-15,1.83030640098e-15,2.44906694581e-14,1.0642453339e-07,1.1548569811e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4,"[0.1178160925125289,1.0,0.02722849124495882,0.1178160925125289,0.02722849124495882]",c0*(c1 - exp(-c2*P))*P + c3*P*exp(-c4*t),1,1,1,1,1,1,1,1,1
BPG23,ground_truth,gt,1,1,1,1,1,,,,,4.1476671604e-13,6.54679620142e-13,1.13638043003e-08,0.0708016971371,0.0387244390339,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5,"[0.5980421690791728,1.0,32.93940240233941,0.5980421690791728,1.0,0.07682777495563793]",c0*(c1 - P/c2)*P + c3*(c4 - exp(-c5*P))*P,1,1,1,0,1,1,0,1,1
BPG_all,ground_truth,gt,24/24,24/24,24/24,24/24,24/24,0/24,0/24,0/24,0/24,1.67991834374e-13,1.42702474429e-13,3.96902346567e-09,0.0049118369711,0.00296109267791,10/24,14/24,23/24,10/24,16/24,23/24,9/24,13/24,23/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,23/24,23/24,23/24,21/24,23/24,23/24,21/24,23/24,23/24
CRK0,ground_truth,gt,1,1,1,1,1,,,,,2.78276181875e-12,1.99340766779e-12,1.02168229905e-08,0.0226305726381,0.000297490038914,0,0,1,1,1,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;_z,"[0.1899774242362026,2.0,0.1899774242362026,2.0,0.7497988950401423,4.0,1.0,2.420681702737336]",-c0*A**c1 + c2*_z*A**c3/(c4*A**c5 + c6),1,1,1,1,1,1,1,1,1
CRK1,ground_truth,gt,1,1,1,1,1,,,,,2.70112428438e-13,2.28467211608e-13,1.02685964811e-08,0.038643771072,0.00569218063333,0,0,1,0,1,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_w,"[0.7725880991236428,2.0,0.7725880991236428,0.7725880991236428,1.0,0.958088480549789]",-c0*A**c1 - c2*A + c3*_w*cos(log(A + c4)),1,1,1,1,1,1,1,1,1
CRK2,ground_truth,gt,1,1,1,1,1,,,,,4.46469504743e-11,4.99639644044e-11,1.5913597073e-08,0.00557675175483,0.000411409787754,0,1,1,1,1,1,0,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_w,"[0.1949448338472435,0.1949448338472435,1.0,1.27313077735288]",-c0*A + c1*_w*cos(log(A + c2)),1,1,1,1,1,1,1,1,1
CRK3,ground_truth,gt,1,1,1,1,1,,,,,3.50371315198e-13,3.52714085742e-13,2.07306051222e-09,3.31790711649e-05,3.30834887997e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;_s;_w,"[0.547523655303147,2.0,0.547523655303147,0.547523655303147,0.547523655303147,1.0,0.06772136273434093,1.287473124298832]",-c0*A**c1 - c2*A*exp(-c3*_s*t) + c4*_w*cos(log(A + c5)),1,1,1,1,1,1,1,1,1
CRK4,ground_truth,gt,1,1,1,1,1,,,,,2.81966731514e-14,2.1318269524e-14,1.78539404263e-10,4.58601763215e-06,1.10497990112e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_q,"[0.1149290460350705,2.0,0.1149290460350705,0.2569297861044923,1.0,0.5922397640265036]",-c0*A**c1 + c2*_q*A*log(c3*t + c4),1,1,1,1,1,1,1,1,1
CRK5,ground_truth,gt,1,1,1,1,1,,,,,2.27174607929e-14,2.34582472397e-14,3.13116442771e-12,8.68121360384e-08,9.57240995993e-08,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_f,"[0.3254156367450257,0.3254156367450257,0.333333333333333,1.607021923755526]",-c0*sqrt(A) + c1*_f*A**c2,1,1,1,1,1,1,1,1,1
CRK6,ground_truth,gt,1,1,1,1,1,,,,,2.32661087487e-13,2.80770938268e-13,1.61939922474e-10,2.14358979622e-06,3.16302521439e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_m;_s,"[0.4465879557417327,0.4465879557417327,0.4465879557417327,2.219156277024679,0.1939199197113028]",-c0*A*exp(-c1*_s*t) + c2*_m*sin(sqrt(A)),1,1,1,1,1,1,1,1,1
CRK7,ground_truth,gt,1,1,1,1,1,,,,,1.24465341377e-12,1.39004746237e-12,6.18125668753e-11,5.70025960333e-06,1.69232872887e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_s;_w,"[0.731770189531933,0.731770189531933,0.731770189531933,1.0,0.1115395810520259,1.148366682601806]",-c0*A*exp(-c1*_s*t) + c2*_w*cos(log(A + c3)),1,1,1,1,1,1,1,1,1
CRK8,ground_truth,gt,1,1,1,1,1,,,,,8.70854289017e-13,6.68799617046e-13,0.0576192956107,0.40816848923,0.0463711913312,0,0,0,0,0,1,0,0,0,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_t,"[0.6789593965981179,2.0,0.6789593965981179,0.6789593965981179,1.0,0.2416488906253854]",-c0*A**c1 - c2*A + c3*_t*sin(log(A + c4)),0,0,0,0,0,1,0,0,0
CRK9,ground_truth,gt,1,1,1,1,1,,,,,1.34327473317e-13,1.38557230365e-13,2.77374404539e-08,0.0269889045557,0.0351713656532,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_w,"[0.2596955894017505,0.2596955894017505,1.0,3.512949976548061]",-c0*sqrt(A) + c1*_w*cos(log(A + c2)),1,1,1,1,1,1,1,1,1
CRK10,ground_truth,gt,1,1,1,1,1,,,,,1.72797516605e-13,2.05821959674e-13,2.18741982822e-08,0.0255069753097,0.000414576673199,0,0,1,1,1,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_t,"[0.1749559700757337,2.0,0.1749559700757337,1.0,3.379845758334442]",-c0*A**c1 + c2*_t*sin(log(A + c3)),1,1,1,1,1,1,1,1,1
CRK11,ground_truth,gt,1,1,1,1,1,,,,,3.32906436553e-13,4.93986435354e-13,4.99158447696e-09,0.0116113439974,0.0130526523344,0,0,1,0,0,1,0,0,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_m,"[0.8817392153705143,2.0,0.8817392153705143,0.6787368029049585]",-c0*A**c1 + c2*_m*sin(sqrt(A)),1,1,1,1,1,1,1,1,1
CRK12,ground_truth,gt,1,1,1,1,1,,,,,1.28104635858e-13,1.02974915523e-13,3.17498206069e-12,2.64496277781e-07,1.70817729957e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_s;_t,"[0.4536905040809732,0.4536905040809732,0.4536905040809732,1.0,0.1865253494767138,1.660843136662247]",-c0*A*exp(-c1*_s*t) + c2*_t*sin(log(A + c3)),1,1,1,1,1,1,1,1,1
CRK13,ground_truth,gt,1,1,1,1,1,,,,,7.27524855856e-15,7.04559026512e-15,5.42388712713e-13,1.09399146008e-07,8.21176943984e-08,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_p,"[0.2323661328361342,0.2323661328361342,0.5265654762365851,1.703675335212177]",-c0*A + c1*_p*sin(c2*A),1,1,1,1,1,1,1,1,1
CRK14,ground_truth,gt,1,1,1,1,1,,,,,1.87917341952e-14,1.98762529191e-14,5.11445754178e-11,9.15313837265e-06,5.08160309308e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_p;_s,"[0.1286242133366486,0.1286242133366486,0.1286242133366486,0.1286242133366486,0.5829315813885992,3.027614145061079,0.461688951693292]",-c0*sqrt(A) - c1*A*exp(-c2*_s*t) + c3*_p*sin(c4*A),1,1,1,1,1,1,1,1,1
CRK15,ground_truth,gt,1,1,1,1,1,,,,,4.50301500264e-14,3.88492621646e-14,2.63034996696e-11,5.28836376558e-07,7.46133945903e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_s;_t,"[0.1207203443088738,0.1207203443088738,0.1207203443088738,0.1207203443088738,1.0,0.5684464319557769,7.072061591230355]",-c0*sqrt(A) - c1*A*exp(-c2*_s*t) + c3*_t*sin(log(A + c4)),1,1,1,1,1,1,1,1,1
CRK16,ground_truth,gt,1,1,1,1,1,,,,,1.112385399e-14,1.19192616282e-14,2.83369094986e-07,0.000140778800409,0.000210821497706,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_f,"[0.2458124901024262,0.2458124901024262,0.333333333333333,3.94987841824927]",-c0*A + c1*_f*A**c2,1,1,1,1,1,1,1,1,1
CRK17,ground_truth,gt,1,1,1,1,1,,,,,4.1005048506e-15,4.17611533761e-15,5.62603251722e-13,9.2254081546e-07,7.43302586001e-08,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_f;_s,"[0.6750544468008356,0.6750544468008356,0.6750544468008356,0.333333333333333,0.308820009103417,0.1160102369308713]",-c0*A*exp(-c1*_s*t) + c2*_f*A**c3,1,1,1,1,1,1,1,1,1
CRK18,ground_truth,gt,1,1,1,1,1,,,,,4.29319954992e-15,2.88023596867e-15,2.33357604516e-09,9.15251610611e-06,1.89202652027e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_p,"[0.5637231318832533,2.0,0.5637231318832533,0.7616913890711074,0.2330552655486223]",-c0*A**c1 + c2*_p*sin(c3*A),1,1,1,1,1,1,1,1,1
CRK19,ground_truth,gt,1,1,1,1,1,,,,,1.60890209029e-12,1.51312613191e-12,6.86898208453e-09,6.42062590255e-06,7.84786903509e-06,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;_s;_t,"[0.1649785680812583,2.0,0.1649785680812583,0.1649785680812583,0.1649785680812583,1.0,0.07733565299985035,3.762960693496856]",-c0*A**c1 - c2*A*exp(-c3*_s*t) + c4*_t*sin(log(A + c5)),1,1,1,1,1,1,1,1,1
CRK20,ground_truth,gt,1,1,1,1,1,,,,,3.25290580749e-13,3.2617999337e-13,1.29576662117e-08,1.35477674997e-05,1.92409165723e-05,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;_p;_s,"[0.3122128845632889,0.3122128845632889,0.3122128845632889,0.8721876285304352,1.510917965781679,0.2557230104389985]",-c0*A*exp(-c1*_s*t) + c2*_p*sin(c3*A),1,1,1,1,1,1,1,1,1
CRK21,ground_truth,gt,1,1,1,1,1,,,,,1.40357959228e-15,1.36754881879e-15,6.69459529726e-15,3.87535584101e-05,9.43491625057e-08,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_q;_s,"[0.9112380846295999,0.9112380846295999,0.9112380846295999,0.4381050266935539,1.0,0.09679254810869582,0.09768051501163888]",-c0*A*exp(-c1*_s*t) + c2*_q*A*log(c3*t + c4),1,1,1,1,1,1,1,1,1
CRK22,ground_truth,gt,1,1,1,1,1,,,,,2.229363537e-15,2.01846423949e-15,5.61785592396e-13,2.30694283015e-07,2.29159409847e-07,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;c5;c6;c7;c8;_s;_z,"[0.2092477763434658,2.0,0.2092477763434658,0.2092477763434658,0.2092477763434658,2.0,0.9716398998349454,4.0,1.0,0.3123147448271679,1.028857649642893]",-c0*A**c1 - c2*A*exp(-c3*_s*t) + c4*_z*A**c5/(c6*A**c7 + c8),1,1,1,1,1,1,1,1,1
CRK23,ground_truth,gt,1,1,1,1,1,,,,,8.16034064772e-14,7.83867018869e-14,2.87149320443e-08,0.00998385464747,0.000432316609649,0,1,1,1,1,1,0,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_p,"[0.1001695596009237,0.1001695596009237,0.8555148185506902,4.706869220086079]",-c0*sqrt(A) + c1*_p*sin(c2*A),1,1,1,1,1,1,1,1,1
CRK24,ground_truth,gt,1,1,1,1,1,,,,,3.15946599268e-13,1.78987804473e-13,5.68888145349e-09,0.00923447673841,0.000437088726393,0,1,1,1,1,1,0,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;c3;c4;_f,"[0.2013223513707433,0.2013223513707433,2.0,0.2013223513707433,0.333333333333333,3.148678764665664]",-c0*sqrt(A) - c1*A**c2 + c3*_f*A**c4,1,1,1,1,1,1,1,1,1
CRK25,ground_truth,gt,1,1,1,1,1,,,,,2.85879883649e-14,2.7869229792e-14,4.238658258e-08,5.30171704362e-05,0.000104452063362,1,1,1,1,1,1,1,1,1,datasets/llm-srbench/gt_expressions.csv,,1,ground_truth_recomputed,ground_truth_expression,c0;c1;c2;_t,"[0.1572768183579781,0.1572768183579781,1.0,3.122751145472426]",-c0*A + c1*_t*sin(log(A + c2)),1,1,1,1,1,1,1,1,1
