test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG17,gpt-5-2,degen_generator,0,0,1,1,1,1,1,1,1,5.83420116746e-14,5.87850312688e-14,8.96289231345e-07,0.000828983495388,0.000370487936837,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.499768537819046,0.8518113405821606,-0.29502249426059945,-4.425162979207677,0.2610923039873768,1.2795580645596119,-1.4517521974718055,0.6715729790826782,1.726838017696755,0.23056865545138566]",P**c0*c1 + c2 + c3*log(P*c4 + 1) + c5*exp(c6*cos(c7 + c8*log(P*c9 + 1))),1,1,1,1,1,1,1,1,1
BPG18,gpt-5-2,degen_generator,0,1,1,1,1,1,1,1,1,1.04540766604e-12,1.14461465158e-12,1.76484217987e-12,0.000316498358358,0.00124714328511,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.4770528252298429,0.776060242971039,3.5109453616451476e-07,130.53828471994916,-3.5943746144485523e-05,-2084399.6271081727,6.21989042134418e-05,2084399.6271001867,-2.373575897274014e-13]",P*c0*sin(c1*t + c2) + P*c3*exp(P*c4) + c5*exp(P*c6) + c7*t**c8,1,1,1,1,1,1,1,1,1
BPG19,gpt-5-2,degen_generator,1,1,1,1,1,1,1,1,1,8.92458350236e-14,9.58583569027e-14,1.15427571265e-08,0.00379140107904,0.0342512724251,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.004982234362481093,0.2102835407900746,9.131391063113821e-10,1.7635075310430561,2.798286878958691,0.4205670841113133,-2.594538277952354,0.21028354061621374]",P**2*c0 + P*c1 + P*c2*sin(c3*t + c4) + P*c5*t**c6 + P*c7,1,1,1,0,1,1,0,1,1
BPG20,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,7.69992337987e-13,9.02913112742e-13,3.4425785062e-09,0.0120959678689,0.0324357007811,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.00024645107128424187,-1.182992902304808,1.200248906298731,0.13870680052652035,-0.011129086802329526,-0.6462994375495652,0.16923414778315313,0.001281086958607193,-4.999999999999999,-0.01113400177035671]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3 + c4*tanh(c5*t + c6) + c7*Abs(P)**c8 + c9,1,1,1,1,1,1,1,1,1
BPG21,gpt-5-2,degen_generator,1,1,1,1,1,1,1,1,1,2.63569031142e-15,2.65784818718e-15,2.28236978138e-14,1.51246576377e-06,1.01363457142e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.003945802527156893,-1.1071670140054635e-08,1.0001305447448825e-06,-9.995999241271853,-0.327592101881798,-1.4036495159517135,-4.532123508089973,1.4036398955287062,9.801887660919666e-06]",P**3*c0*exp(c1*t)/(P*c2 + c3) + P**2*c4*exp(c1*t)/(P*c2 + c3) + P*c5*t**c6/(P*c2 + c3) + P*c7/(P*c2 + c3) + c8*t**c6/(P*c2 + c3),1,1,1,1,1,1,1,1,1
BPG22,gpt-5-2,degen_generator,1,1,1,1,1,1,1,1,1,1.86550838369e-15,1.84387551123e-15,2.72973375093e-14,1.58077289472e-07,1.10992075984e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.058908057581042735,-0.11781609128775382,-0.027228492853100722,-6.871897519496936e-10,4.594664188847206,1.500487430644415,0.11781608036280661,-0.02722850463175957,0.05890805758081347]",P*c0 + P*c1*exp(P*c2) + P*c3*sin(c4 + c5*t) + P*c6*exp(c7*t) + P*c8,1,1,1,1,1,1,1,1,1
BPG23,gpt-5-2,degen_generator,0,1,1,1,1,1,1,1,1,4.14543306459e-13,6.5493689196e-13,1.13423448722e-08,0.0729551481209,0.0381618682592,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.01815584342666541,0.5980383379409491,-294379.9979863272,2.8636999234147473,0.07682797191474118,12.054606756910397,0.5980483379374721,0.00010726606907058841,-0.03449905238467595,-0.00010742379861465634]",P**2*c0 + P*c1 + P*c2/(c3*exp(P*c4 + c5) + 1) + P*c6 + c7*exp(P*c8) + c9,1,1,1,0,1,1,0,1,1
BPG_all,gpt-5-2,degen_generator,13/24,16/24,18/24,20/24,20/24,20/24,20/24,20/24,20/24,2.79560807686e-13,2.06935510548e-13,4.60295390447e-09,0.00611172113624,0.00603819395609,9/24,13/24,22/24,9/24,15/24,23/24,8/24,12/24,22/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,21/24,23/24,23/24,19/24,23/24,23/24,19/24,23/24,23/24
CRK0,gpt-5-2,degen_generator,0,0,1,1,1,1,1,1,1,2.77935943777e-12,1.98820605412e-12,1.040004039e-08,0.0225059238745,0.000304130430123,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.1011341582821133,0.5178853954027903,-0.1750747061413474,27.856589064434633,-0.16459864800297577,-0.18234767159880724,0.007294594873507867,5.43550007913665]",A**2*c0 + A*c1 + A*c2/(c3 + t)**5 + c4 + c5*log(c6*exp(A*c7) + 1),1,1,1,1,1,1,1,1,1
CRK1,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,2.70360419832e-13,2.28089997837e-13,1.02680739426e-08,0.038580445505,0.00570273879722,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK1.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-28.045187019548074,-0.7472206738218289,0.735237602169947,-29.40981627800822,0.7115365571338268,0.07851279136076134,-1.7295156152618598,4.781014605119026]",c0 + c1*(A + c2)**2 + c3*sin(c4*log(c5*exp(A*c6) + 1) + c7),1,1,1,1,1,1,1,1,1
CRK2,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,4.45998274934e-11,4.98697288334e-11,1.59340029992e-08,0.00554036405035,0.000402747443573,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.27938294139680886,-2.360489416918162e-06,-0.16206071770250838,-0.030437207763214832,3.646200116775009,0.9963018475753179,2.3311147007249907e-06,0.28191195282673853]",A*c0 + A*c1*exp(c2*t) + c3/(A*c4 + c5) + c6*exp(c2*t) + c7,1,1,1,1,1,1,1,1,1
CRK3,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,3.53430785764e-13,3.50717771932e-13,2.20862901608e-09,2.6211992152e-05,3.49907412829e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.5126291165810718,-0.5475236766296058,-0.03707904570605541,-0.3813802365502002,0.4697612628398197,0.9030215576889169,0.7811218455623575,0.13501390455367884,0.5296396595216805]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + A*c4/(A*c5 + c6) + c7/(A*c5 + c6) + c8,1,1,1,1,1,1,1,1,1
CRK4,gpt-5-2,degen_generator,0,1,1,1,1,1,1,1,1,2.81749638948e-14,2.13947979597e-14,1.78140393454e-10,4.72318962463e-06,1.12887522742e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[1.9999994906246061,-0.11492903513687862,-2.972441559736747e-09,-1.0314015188941989e-08,68058.65133722001,1.000101384478925e-06,0.2569300438483771]",A**c0*c1*exp(c2*t) + c3 + c4*log(A*c5 + 1)*log(c6*t + 1),1,1,1,1,1,1,1,1,1
CRK5,gpt-5-2,degen_generator,0,1,1,1,1,1,1,1,1,2.26635222768e-14,2.33783928312e-14,3.15283970766e-12,8.42834997606e-08,9.93610846545e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.5229500647727993,-0.3254156381747949,-4.786297126091166e-10,-2.3784644505018463e-10,-0.01149411206156131,1.980332341188388]",A**(1/3)*c0 + sqrt(A)*c1 + c2 + c3*exp(c4*t)*cos(A*c5),1,1,1,1,1,1,1,1,1
CRK6,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,7.72435127588e-12,7.91489239579e-12,8.67417817393e-08,1.46819817924e-05,6.93851327366e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.6873342736204394,-0.4461827995114532,-0.08659396600645138,-1.8027804022972793,-0.030717374726270275,0.6497407464683156,1.400361972067784,23.457387395123785,0.08009097031178675,0.06147153855081905]",A*c0 + A*c1*exp(c2*t) + A*c3*exp(A*c4) + A**c5*c6 + c7*log(A*c8 + 1) + c9,1,1,1,1,1,1,1,1,1
CRK7,gpt-5-2,degen_generator,0,0,1,1,1,1,1,1,1,7.46513911217e-08,8.43350461558e-08,1.34309097723e-06,0.0033314186518,0.00022915696113,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7276211537080567,-0.08211328595459266,0.06999636086828383,6.009826962704794,0.1490294566118193,3.263880028799522,0.10303126481329816,0.29212572449055546,1.6598377165598048,-7.556445741860205]",A*c0*exp(c1*t) + A**c2*c3/(A**c2 + c4) + c5/(A*c6 + 1)**2 + c7*log(A*c8 + 1) + c9,1,1,1,1,1,1,1,1,1
CRK8,gpt-5-2,degen_generator,0,1,1,1,1,1,1,1,1,6.33672561458e-13,4.9177681987e-13,0.0372537994666,0.32783771288,0.0222178742765,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_generator/gpt-5-2/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.6869813257554512,-0.6318638037003165,-0.0918101557027383,-1.296692502384466,0.09181018515345502,-0.0006709282444990906,3.0946093325948163,7.613564067644605e-05,0.11825553186011267,1.0000000000000002e-06]",A**2*c0 + A*c1 + c2*exp(A*c3) + c4 + c5*log(A*c6 + c7*sin(c8*t + c9) + 1),0,0,0,0,0,1,0,0,0
CRK9,gpt-5-2,degen_generator,0,0,1,1,1,1,1,1,1,1.34254104541e-13,1.38159361055e-13,2.7736850377e-08,0.0269797053587,0.0351622077011,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.6855916625171912,2.1794407272238323,0.8221918649471508,1.2180213785433995,-0.6845669959145912,0.8153477165008545,1.9901322717709196,1.1777170548102422]",c0 + c1*cos(c2*log(c3*Abs(A) + 1)) + c4*sin(c5*log(c6*Abs(A) + 1) + c7),1,1,1,1,1,1,1,1,1
CRK10,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,1.85798466552e-13,2.16721286147e-13,2.18352202642e-08,0.0250780559305,0.000420738137196,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.15708926127863473,0.31632217756354136,-2.311985273993466,0.21717757585682526,4.99999999999781,-0.330433309374811,-1.255434972288422,-1.8858248928254608]",A**2*c0 + A*c1 + c2*sin(A*c3 + c4) + c5*exp(A*c6) + c7,1,1,1,1,1,1,1,1,1
CRK11,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,3.34601694268e-13,4.94231546306e-13,4.99687233195e-09,0.0116569680159,0.0130737690998,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.890750108030008,-0.21927973196386116,-0.10874281662848079,0.8183611846015583,0.05507189969467286,0.5007553021882809]",A**2*c0 + A*c1 + c2 + c3*(A + c4)**c5,1,1,1,1,1,1,1,1,1
CRK12,gpt-5-2,degen_generator,0,0,0,0,0,0,0,0,0,6.62504072289e-12,6.74318521227e-12,4.54760137519e-08,2.74648323465e-05,1.76992812695e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_generator/gpt-5-2/CRK12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.022130047686965967,-0.45367277963080505,-0.0846150566816745,-2.263479392100039,0.43147196994530534,-0.0665384713300954,-0.33921294981867456,-1.866044074220023,0.13704907591595822,2.327606556312414]",A*c0 + A*c1*exp(c2*t) + c3/(A*c4 + 1) + c5*exp(A*c6) + c7*log(A*c8 + 1) + c9,1,1,1,1,1,1,1,1,1
