test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG12,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,6.88262030745e-13,6.76684700571e-13,1.50741060498e-12,0.000166477951827,0.000546500251316,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.010666881484558112,-0.8770002971474046,3.1415926602275968,0.5671736061799768,0.7013915181287698]",P**2*c0 + P*c1*sin(c2 + c3*t) + P*c4,1,1,1,1,1,1,1,1,1
BPG13,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,8.09710633614e-12,7.83002642905e-12,1.60299089142e-08,0.0177749154656,0.0182830012854,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0034862115116845384,0.014915236643067925,0.04040766519907888,0.10053898605424595,0.1005389921983903,-4.7034994341086644,0.00943166061041225,1.1191513610039634,3.0971779159742825,-0.014373494872669606]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3 + P*c4 + P**c5*c6*sin(c7*t + c8) + c9/P**5,1,1,1,1,1,1,1,1,1
BPG14,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,2.14471988097e-08,1.95200206348e-08,0.160329210288,0.104121511424,0.0786154426287,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_selector1/gpt-5-2/BPG14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0010832184634214641,-0.07557067367861306,-29.965425111479274,27.801403931096164,1.4615548276890433,-0.10542977970439138,0.047105798192173635,6.340143666586806,-6.383225115904452,-0.05981850177232845]",P**2*c0*exp(c1*Abs(t)) + P*c2/(P + c3) + P + P**c4*c5 + c6*exp(c1*Abs(t)) + c7 + c8*exp(P*c9),0,1,1,0,0,1,0,0,1
BPG15,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,2.12701832931e-14,2.08875361299e-14,9.27646847285e-13,1.96479076518e-07,1.2380331396e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.4866911365151362,0.4866911329597583,-0.08577402124117227,1.906988821268497e-08,0.42467901929740903,0.42609231473829456,4.997947460329562]",P**(1/3)*c0 + P*c1*exp(c2*t) + c3*log(c4*t + 1)*sin(P*c5 + c6),1,1,1,1,1,1,1,1,1
BPG16,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,1.77272710836e-12,2.84453464033e-12,4.70807660063e-09,0.0397103321256,0.0160154911175,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.010098439896284362,-0.9999739819150766,0.8677830052209351,0.666672437972522,6.320784898936361e-06,-0.4918217402315085,0.19432436673607104,2.5309472280632295,2.0825883981894609e-07,-0.06630715747747185]","P**2*c0*Max(0, P + c1) + P*c2/(P**c3 + c4) + P*c5 + P*c6*Max(0, P + c7) + c8*exp(c9*t)",1,1,1,1,1,1,1,1,1
BPG17,gpt-5-2,degen_selector1,0,0,0,1,1,1,1,1,1,1.61873344764e-10,1.5843282453e-10,0.00387551712495,0.0390410187692,0.0152685059518,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.15603,2.0866,6.2499,1.5952,-0.26346,0.67436,6.2338,-3.8104,5.1619,0.45068]",P*c0*sqrt(P**2 + c1)/(P*c2 + c3) + c4*sin(P*c5 + c6) + c7*sqrt(P**2 + c1)/(P*c2 + c3) + c8/(P*c2 + c3) + c9,0,0,1,0,0,1,0,0,1
BPG18,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,1.02069764151e-12,1.15403723017e-12,1.7421994501e-12,0.000291656179011,0.00137424606047,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.8909100433723838,0.4770530034796401,0.7760602431713499,1.5693373193671086e-08,1.9999999067377505,-0.008723932592938171,2.985351655553204e-11]",P*c0 + P*c1*sin(c2*t + c3) + P**c4*c5*exp(c6*t),1,1,1,1,1,1,1,1,1
BPG19,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,8.93210298076e-14,9.59957716755e-14,1.15367538874e-08,0.00375331323527,0.0345578430079,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.004982234365832134,0.42056708169105955,0.42056685812813904,-3.0062716191685206e-07,-2.594538133910179,-5.967276105050233e-08,1.7592939296970702,-0.15382792262213904]",P**2*c0 + P*c1 + P*c2*(c3 + t)**c4 + c5*sin(c6*t + c7),1,1,1,0,1,1,0,1,1
BPG20,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,7.04593595503e-13,7.90054360595e-13,3.44454151137e-09,0.0121752373266,0.0325688389564,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.017256035687701263,0.04623536933169517,0.046235358133186064,0.04623535813318606,2.999999235526422,-0.00024645219146291294,-0.7306506061140801,1.3466893350793974,-4.999999999999999]",P**2*c0 + P*c1 + P*c2 + P*c3 + P**c4*c5 + c6*exp(P**c7*c8),1,1,1,1,1,1,1,1,1
BPG21,gpt-5-2,degen_selector1,0,1,1,1,1,1,1,1,1,2.63417856381e-15,2.64419117986e-15,2.19435660846e-14,1.49632630047e-06,9.68850487879e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-18.423274666884353,-0.07939523356562866,-0.06102493580618383,431448.8329620199,4.277690786657644e-05,0.1404207640325108,9.449565905240267e-07,-4.532127592288373]",P**2*c0 + P*c1 + P*c2 + P*c3*log(c4*Abs(P) + 1) + P*c5*(c6 + t)**c7,1,1,1,1,1,1,1,1,1
BPG22,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,5.52490980626e-12,6.05421261904e-12,8.31182639895e-06,0.000184002269958,0.00128838529987,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.1356565508477642,0.06570378454438959,-0.02145230218612159,13.463156318899449,-0.027989888340635018,0.008472710876078099,22.28677283750703,-0.02942583169192963,-0.9052476217564497,-21.38170060706904]",P*c0 + P*c1*exp(P*c2) + c3*exp(c4*t)*log(P*c5 + 1) + c6*exp(P*c7) + c8 + c9*exp(P*c2),1,1,1,0,1,1,0,1,1
BPG23,gpt-5-2,degen_selector1,0,1,1,1,1,1,1,1,1,4.14626666865e-13,6.54872362606e-13,1.13416508451e-08,0.0730096745827,0.0381482343139,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.018155869829042322,-6.611802958327646,7.790702479239561e-06,-0.07691433639065264,-0.0007877788914360924,59.83590414466816,-76763.25543338487,1.196093086018107,-3.944539648607573]",P**2*c0 + P**2*c1*log(c2*exp(P*c3) + 1) + P*c4/(P + c5) + P*c6*log(c2*exp(P*c3) + 1) + P*c7 + c8*log(c2*exp(P*c3) + 1)/(P + c5),1,1,1,0,1,1,0,1,1
BPG_all,gpt-5-2,degen_selector1,12/24,15/24,15/24,17/24,17/24,17/24,17/24,17/24,17/24,5.52056998448e-13,5.77003665927e-13,4.60539649213e-09,0.00941058084276,0.00618675679863,8/24,12/24,22/24,7/24,14/24,23/24,6/24,11/24,22/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,21/24,22/24,23/24,17/24,21/24,23/24,17/24,21/24,23/24
CRK0,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,7.50715280428e-09,8.21358557669e-09,3.21750675015e-07,0.13549324122,0.00109807529149,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_selector1/gpt-5-2/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.9628733104091303,1.1472458948792519,1.449965506957558,0.787976877037333,1.3876053914442084,0.62827697109089,4.999999993707469,-0.05102173464563634,-0.29751437411257536]",A**6*c0/(A**5 + c1) + A**5*c2/(A**5 + c1) + A**5*c3*sin(c4*log(A*c5 + 1) + c6)/(A**5 + c1) + A*c7/(A**5 + c1) + c8*sin(c4*log(A*c5 + 1) + c6)/(A + c1),0,1,1,1,1,1,0,1,1
CRK1,gpt-5-2,degen_selector1,0,0,0,1,1,1,1,1,1,2.70846705513e-13,2.28518906718e-13,1.02670112002e-08,0.0386087395665,0.00569813448132,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-11.676698646513039,4.330506310049383,1.0444394028643242,4.330621417042352,38.33423015772976,1.6425041071939606,-0.15821684437566869,1.702504154606045,-3.6735706531901764]",A**2*c0/(A + 1) + A*c1/(A*c2 + 1) + A*c3/(A*c2 + 1) + A*c4*sin(c5*exp(A*c6) + c7)/(A*c2 + 1) + c8*sin(c5*exp(A*c6) + c7)/(A*c2 + 1),1,1,1,1,1,1,1,1,1
CRK2,gpt-5-2,degen_selector1,0,0,0,1,1,0,0,0,0,4.44918162565e-11,4.98072213547e-11,1.59138805093e-08,0.0055905121088,0.000410530721246,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.28290935255798216,-2.132080653932659e-09,4.115520434189474,-1.0559581037323704,0.03109443257701977,0.27888212868610074]",A*c0 + A*c1*tanh(c2 + c3*t) + A**c4*c5,1,1,1,1,1,1,1,1,1
CRK3,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,3.53917508254e-13,3.50736426633e-13,2.22534339245e-09,2.6261160238e-05,3.52706184563e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.5029434156057039,-0.16948585983463996,10.989228670981289,-0.5475236803810507,-0.0370790452827995,0.33946289753144004,0.8526972621664158,0.7023566003148607]",A**2*c0 + A*c1*(A + c2)**(1/3) + A*c3*exp(c4*t) + A*c5/(A + c6) + c7,1,1,1,1,1,1,1,1,1
CRK4,gpt-5-2,degen_selector1,0,1,1,1,1,1,1,1,1,2.88049669617e-14,2.15882553525e-14,1.80411159513e-10,6.66253589441e-06,1.19452830592e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.11492904106348698,-794160.1485582539,794160.0560604687,3.892111820714952,8.570756291338816e-08]",A**2*c0 + A*c1 + A*c2*(c3 + t)**c4,1,1,1,1,1,1,1,1,1
CRK5,gpt-5-2,degen_selector1,0,0,0,1,1,1,1,1,1,2.28665798959e-14,2.34164163539e-14,4.67844459136e-12,8.72711277261e-08,1.4152458828e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.24234006537212086,4.1043786894612015,1.517997319954259,-0.00011158435879256819,0.31006090477075465,0.667951250991114,1.7259623776917699]",A**(5/6)*c0/(A**(1/3) + c1) + A**c2*c3/(A**(1/3) + c1) + A**c4*c5/(A**c4 + c6),1,1,1,1,1,1,1,1,1
CRK6,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,6.85766404933e-11,6.22732389481e-11,9.67237574229e-07,3.42905759583e-05,0.000253205429658,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.614181836035163,8.1978748171668,9.170901596686903,1.0081248011138821,-0.44159796973948945,-0.08681548346450287,0.5907678999093022,1.423760725222779,1.4699855582980943,0.213351268742415]",A*c0 + A*c1/(A + c2) + A**c3*c4*exp(c5*t) + A**c6*c7 + A**c8*c9,1,1,1,1,1,1,1,1,1
CRK7,gpt-5-2,degen_selector1,1,1,1,1,1,1,1,1,1,1.24371020696e-12,1.38280902273e-12,6.36337087033e-11,5.91823580134e-06,1.81532966322e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7317701882560521,-0.0816213343644016,-0.8403425039136526,0.9999989171450789,0.9999964530376892,4.712393382738592,1.9875992069874327e-07,66.73990109849116,1.680975801796002,-3.6175410914213536e-05]",A*c0*exp(c1*t) + c2*sin(c3*log(A*c4 + 1) + c5) + c6*t/(A*c7 + c8) + c9/(A*c7 + c8),1,1,1,1,1,1,1,1,1
CRK8,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,7.12360478917e-13,5.48081189854e-13,2.22074403167,0.357897976588,0.0866948596245,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_selector1/gpt-5-2/CRK8.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7275235544279756,-0.5148881373127662,1.8779384485305477e-09,0.005279547119222658,3.037566580992188,-0.8350414509689065,0.8177955556670325,0.020868960966447178,2.875822834184534,0.6817686762198258]",A**2*c0 + A*c1 + c2*t + c3*Abs(A)**c4 + c5 + c6*exp(c7*cos(c8*log(c9*Abs(A) + 1))),0,0,0,0,0,1,0,0,0
CRK9,gpt-5-2,degen_selector1,0,0,1,1,1,0,0,0,0,1.34607863307e-10,1.34633126121e-10,6.27306586057e-07,0.172962125004,0.18105131553,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_selector1/gpt-5-2/CRK9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.021608635695086,13.199306881314717,12.901359694657884,0.07643005919037386,4.999999999726133,0.10979556461543405,2.154563611329991,2.1726518694462733,-0.13325024242359315,-2.7842575137583547]",A*c0 + c1 + c2*sin(A*c3 + c4) + c5*log(c6*exp(A*c7) + 1) + c8*exp(A*c9),0,1,1,0,1,1,0,1,1
CRK10,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,1.73198170961e-13,2.05532069847e-13,2.19080537126e-08,0.0257365742295,0.000411169043544,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[4.131600961158369,2.951906776131814,-8.081493470068487,0.3428795499669954,1.00000312400179,0.3968001662951947,-4.545341772922181e-05]",A*c0/(A + c1) + A*c2*log(c3*exp(A**c4*c5) + 1)/(A + c1) + c6*log(c3*exp(A**c4*c5) + 1)/(A + c1),1,1,1,1,1,1,1,1,1
CRK11,gpt-5-2,degen_selector1,0,0,0,0,0,0,0,0,0,3.34510009134e-13,4.94131901681e-13,4.99659775809e-09,0.0116461913446,0.0130688164123,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/gpt-5-2/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.058915492798025444,0.7609912544535486,-0.9068570371692269,1.9956963347427747,1.3071614645869982,0.5456838365864655,0.5003178055502985,-1.2421185336767577]",c0*sqrt(A**2 + c1) + c2*Abs(A)**c3 + c4*(Abs(A)**c5 + 1)**c6 + c7,1,1,1,1,1,1,1,1,1
